NU_INSCRICAO,Q002,TP_ANO_CONCLUIU,Q006,NU_NOTA_LC,TP_LINGUA,Q024,Q001,ATEND_ESPE1,CO_UF_RESIDENCIA,NU_NOTA_CH,NU_NOTA_CN,ATEND_ESPE2,NU_NOTA_MT,IN_TREINEIRO,NU_IDADE,TP_COR_RACA_A,TP_COR_RACA_B,TP_COR_RACA_C,TP_COR_RACA_D,TP_COR_RACA_E,TP_NACIONALIDADE_A,TP_NACIONALIDADE_B,TP_NACIONALIDADE_C,TP_NACIONALIDADE_D,TP_ESCOLA_B,TP_ESCOLA_C,TP_ESCOLA_D,TP_ST_CONCLUSAO_A,TP_ST_CONCLUSAO_B,TP_ST_CONCLUSAO_C,TP_ST_CONCLUSAO_D,Q026_A,Q026_B,Q026_C,Q027_A,Q027_B,Q027_C,Q027_D,Q027_E,Q027_F,Q027_G,Q027_H,Q027_I,Q027_J,Q027_K,Q027_L,Q027_M,Q027_N,Q047_A,Q047_B,Q047_C,Q047_D,Q047_E,TP_SEXO_F,TP_SEXO_M,Q025_A,Q025_B
247c20a9befc204fb261300c33ea0cef3f1d0b7d,3,0,1,456.0,0,0,2,0,17,505.6,459.2,0,507.8,0,17,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
67a6a095cbc03868169ce24cd9f956d3b7d4d7de,5,10,13,0.0,0,3,6,0,32,0.0,0.0,0,0.0,0,38,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
6169fb11c0c3d6cc7b51edc48b068f948389c40b,2,0,1,482.0,1,0,2,0,29,368.3,382.4,0,392.4,0,18,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
4ee9f9a4b868e701463ca030c0659e2e7935ffcf,3,5,1,0.0,1,0,2,0,25,0.0,0.0,0,0.0,0,25,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
bad54913c91cb3f2993dea3652a90be28570a247,2,10,2,448.2,0,0,2,0,51,505.8,460.7,0,351.3,0,30,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
473fac1a473fc1acbb11e9602f39b135a3c9d9aa,4,0,1,498.6,1,1,4,0,29,524.6,462.8,0,418.9,0,18,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1
28d46528baddeda8c5c1951536a238d791cfa9f8,0,0,1,467.8,1,0,0,0,23,431.7,431.1,0,413.0,0,18,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0
6aea69cd043e47f99f5dc98264805ab85f0b6231,4,2,6,564.2,1,1,3,0,51,541.7,413.1,0,421.0,0,20,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
9d7bf0f9c4eef2cee9f111baefe4e9fe17a8bdbd,2,6,1,382.5,1,1,4,0,31,412.6,444.7,0,433.8,0,26,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
208e05b2a1bb30f66d509e5f53a8e126fecf8d6a,4,0,1,456.5,1,0,1,0,23,528.5,456.7,0,429.0,0,17,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
f02d83027c206dc62f6051b098fe57514a512648,6,1,14,591.7,0,2,7,0,35,625.3,591.8,0,650.0,0,18,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
1a2b323760650526e617eee8e9b74f5accc8677f,3,10,6,575.7,0,1,3,0,35,543.2,510.0,0,496.7,0,42,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
b385375f93bf3c8cd9c1c99d0f136b1d718aafaa,0,0,6,530.3,1,1,0,0,43,557.9,435.5,0,487.8,0,20,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1
da368ccf70b742a39fdaed13826c429a393b9b67,3,0,2,0.0,1,0,3,0,23,0.0,0.0,0,0.0,0,21,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
f46312530d2396d3e19b4f871c08c69af169e61e,3,3,4,546.8,1,1,3,0,32,578.4,432.7,0,408.4,0,19,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
e57382b06163599199c713cc1547c331bba1a3c5,4,0,9,0.0,1,1,2,0,43,0.0,0.0,0,0.0,0,17,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
db3d90f89c29a36e60a2fa1f8312dff684a8c7ca,5,0,1,404.0,1,1,4,0,16,566.5,383.1,0,380.7,0,20,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
6cf3b5ed0cc238c2187d949eb1b4448e980e3da8,3,2,4,617.7,1,1,0,0,35,620.1,452.7,0,400.0,0,19,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
df1637272672a237c36430a25a3167cb50a28bbb,5,1,1,0.0,0,0,5,0,33,0.0,0.0,0,0.0,0,19,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
a7f39916fea1e145dfede35799c94998938c7b50,5,5,5,492.3,1,1,2,0,35,495.6,383.2,0,371.1,0,22,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
ec425f49307805a69a22c5e48a6f7b2375375b61,2,0,2,486.0,0,0,4,0,35,555.5,442.5,0,411.8,0,17,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
9dde22272c72904e4d722d23b2c0f98c59820691,2,0,4,455.0,0,0,3,0,17,577.9,390.1,0,575.0,0,17,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
61a7418ba4149a3d35cf82235c6d775a4167becb,6,0,6,555.5,1,0,5,0,35,535.9,471.8,0,408.6,0,17,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
693e5ddade1cea23d6f3bf9c19be79aa07c458a0,3,0,3,544.7,0,1,2,0,35,520.6,383.7,0,378.4,0,17,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
5d409df3b610ca98c29f339a2b9e48965f7dcdd1,4,0,6,576.9,0,1,2,0,35,557.9,541.1,0,457.4,0,19,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
6698841b20a8b8109a62ad87c39b775f9587acd0,2,0,2,0.0,1,0,2,0,43,0.0,0.0,0,0.0,0,44,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
5f7acabd799a730469eac13ddb8e05a0d8a84572,6,10,1,0.0,1,1,2,0,31,564.3,519.3,0,0.0,0,38,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
a396d9225f5b48b7177827c0f09fc5285674599e,3,0,3,0.0,0,1,4,0,32,0.0,0.0,0,0.0,0,27,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
9f3154f46424b7847fcc22640b8de69c4db14ddc,7,0,7,606.9,0,1,5,0,35,605.2,575.5,0,708.2,1,17,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
f0877a18e15982d733e9aeca82bbcb2a161917e8,3,0,4,485.2,1,0,3,0,41,433.0,454.2,0,445.3,0,18,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
aa16a27c710933541bedd77943eab6beb6218728,5,0,2,599.4,1,1,3,0,31,602.8,582.2,0,496.1,0,17,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
9ff200dba2915df2a66ef68e2705e8aa0d17ad24,3,1,6,583.3,0,1,5,0,31,610.3,542.1,0,499.7,0,19,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
f17bbe8db9aa99451eeac1f52d580a35999d720e,0,0,1,470.1,0,0,0,0,29,446.1,438.7,0,345.8,1,17,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
648f9db6808006abd9065a693ab8a8a512551892,5,3,0,0.0,1,0,3,0,15,0.0,0.0,0,0.0,0,21,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0
8fef04607c9db1028c9a958e49f3afb2e980c8e0,3,0,2,0.0,1,0,4,0,51,0.0,0.0,0,0.0,0,21,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
dd0c57d54e154ae5c01ea4174f4dfe4990ffda07,4,9,2,543.0,1,1,2,0,21,594.7,373.7,0,540.2,0,26,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
5c6dc7f8539bcc91ea9bbf131aac5bcd06292b85,3,10,0,0.0,0,1,2,0,35,0.0,0.0,0,0.0,0,34,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
e61f329517670fdd3f308258e43c37fc12642e69,5,0,6,548.5,1,1,3,0,32,575.1,509.2,0,540.5,0,16,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1
edb8ce295c9abc8a873f4424d995784b6ff58b0b,2,0,2,529.6,0,1,2,0,31,569.7,477.9,0,408.3,0,19,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1
0c5e5107e61c051809c72a731f646ec08b424b93,5,9,1,562.6,1,0,2,0,29,543.4,490.8,0,399.3,0,27,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
96e3f5d68c22f8e62852f1123856410d8f8e8e95,4,10,3,0.0,1,1,3,0,11,0.0,0.0,0,0.0,0,48,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
2d3a37f2bafb703f74c57baf12d164e48a36e8ad,2,6,3,0.0,0,1,3,0,31,0.0,0.0,0,0.0,0,23,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
e1511a8e927cc21c5b23587d397789491d1ad916,4,0,2,444.3,1,2,4,0,26,507.6,516.2,0,363.4,1,16,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
92282a1d27d299c7bfc377a814e7bd78c0ef3d32,4,0,3,574.1,1,0,3,0,23,587.1,455.6,0,538.3,0,17,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
062e3b1fa078e4925a3d4a459bfe966e8a9c768a,3,7,3,0.0,1,1,3,0,31,0.0,0.0,0,0.0,0,24,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1e8cf6295d7a2c1f1f7a8e654e7d0bb9942e20cb,5,3,1,475.5,1,1,5,0,23,547.1,515.6,0,403.9,0,20,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
fb434bfad5c0db89bec493ee50c939fdb02d2f6e,1,10,3,552.6,1,0,1,0,15,558.7,485.2,0,438.6,0,34,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
7bec1e065095abd13da928acd485ab71e5eabcfb,2,2,1,455.6,1,1,5,0,35,479.9,469.5,0,437.1,0,20,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
a1619705b57c0be2f9408d4d1fc1db1f065ce13e,4,4,1,424.5,0,0,2,0,29,514.2,483.0,0,443.3,0,24,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0
bd9c2b0dbe1916a675895666caf69e0df9dd7b22,7,0,8,636.7,0,3,5,0,31,649.6,635.8,0,724.1,0,17,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
251e83c18a0d45019ffefab5461664ce84fbc4fb,5,0,2,0.0,1,1,4,0,21,0.0,0.0,0,0.0,1,15,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0
fce4c239420841dddad81c7b85712e1fd6fcd024,2,10,6,0.0,1,1,2,0,11,0.0,0.0,0,0.0,0,31,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
d5133b425c6fbeba4173f47f18e6412666646ddd,4,1,2,455.1,1,1,4,0,26,459.9,387.0,0,501.7,0,19,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
861e1d13ac4ee778ad76ff33a93f399004221278,0,0,3,570.6,1,0,0,0,23,568.9,429.8,0,626.0,0,20,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
b2e643a538180ab8bc1868a96a22d48d80c080dd,5,0,3,544.2,0,0,2,0,32,533.5,435.7,0,405.1,0,17,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0
1b569248445c52edb114e326e66110018229b00d,5,10,8,568.5,1,1,6,0,33,665.6,416.3,0,351.5,0,52,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
53f72aae18be71e50123aede98c2286902d40ef5,4,6,1,495.8,1,0,0,0,43,479.7,398.6,0,433.2,0,24,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
f4312979d3a9245a11686e74552a2f235425c8ed,5,0,1,574.6,0,0,1,0,21,603.3,557.8,0,590.1,1,15,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
b4a0df58cade1c3467b12052df84b1f64d6aa605,5,0,1,379.6,0,1,2,0,29,450.5,414.4,0,443.7,0,18,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
8144886bbb1baf3730b177ac63e36f654716e8a4,2,4,1,0.0,1,1,7,0,31,0.0,0.0,0,0.0,0,21,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
a5c056dd012783bc35e17f7687aaaec2c56f2dd0,3,0,1,0.0,0,1,2,0,31,0.0,0.0,0,0.0,0,18,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
e3f149e277ebf61924972fe87fa4ee816950f493,5,2,1,493.4,0,1,3,0,31,591.1,431.9,0,372.2,0,21,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
e9ee228cf82265126b0a218a6ad0d4515f9e3576,6,0,2,0.0,1,0,6,0,21,346.2,404.8,0,0.0,1,16,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
a5f4a62d6ed268da4ae565effbde9e65278253cb,6,2,13,623.8,0,1,7,0,53,703.6,653.2,0,664.6,0,19,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
66bdd2f12b50c2fcf0f3813350b0fc0040b1af9e,5,4,1,0.0,1,1,0,0,29,0.0,0.0,0,0.0,0,23,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1
d0573631ad8f7665d389f30949fa604a1c17185c,3,2,2,373.0,1,1,5,0,35,351.0,468.5,0,490.2,0,22,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
acd871097b033a83ee458aaee2c66d5bc395027e,3,4,1,569.0,0,0,3,0,32,511.9,436.6,0,420.6,0,21,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
47711503c2d6694a7e37ad8ac91f7d3df30d7dec,5,10,6,0.0,1,1,5,0,35,0.0,0.0,0,0.0,0,28,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
056f5b129ee281a862945f4d05e57d909c84de44,5,4,2,516.5,1,0,4,0,35,486.9,512.3,0,416.8,0,21,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
b0d94e0a86684b316989083d8e581d064413fe59,5,0,2,578.5,0,1,5,0,53,635.0,512.0,0,501.0,0,16,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
893b891eb70050641ff46e20d9cd7412a74154cd,5,10,1,0.0,1,0,5,0,52,0.0,0.0,0,0.0,0,38,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
8bfbb04267b3a22be2aa4c532561ef0ade2c63f8,5,0,3,570.7,0,1,5,0,23,583.5,565.2,0,676.0,0,17,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
ff42818829a5fdb786e58b4a8799183c97cd005e,2,1,2,488.8,1,0,2,0,33,550.0,416.8,0,456.8,0,22,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0d82ebb403cc907b042ba68583db34cf91381eac,2,0,2,505.5,1,0,0,0,52,425.9,438.1,0,423.9,0,19,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0
a90dcc63e4edaf1a6bfefc1e75989fab0440d3ce,6,0,3,520.1,1,1,6,0,35,486.3,401.8,0,333.8,0,17,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
85e31040cf18996a726aee2d2a01578d6ef5f1cd,5,7,1,0.0,1,1,4,0,52,0.0,0.0,0,0.0,0,24,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
6d1b4e3811f2f5a30453c844ae4bdcb65deb8e4e,5,0,1,516.2,1,0,6,0,35,517.4,411.0,0,451.2,0,18,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
346b0c0a61fea016a8126f0e5e8939eb3232ba1e,3,0,1,372.0,1,0,2,0,23,410.3,445.7,0,446.1,0,19,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
87d0b611ce5547590bcae08369197339ad32afc5,5,0,1,575.1,0,0,2,0,21,588.2,535.4,0,366.9,0,16,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
7d7b7990763af03f52a68e30ca6f11b8d7c2ce05,2,1,0,414.6,1,0,3,0,25,520.9,440.8,0,502.8,0,18,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
a4597468a677a40f5f065610aa28fcc2c3838ebd,6,0,2,450.3,1,0,5,0,29,464.8,385.1,0,488.5,0,18,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1
125c45ac026f83535195ece61d2fcbd7d7aaaae0,1,0,1,490.2,0,0,1,0,17,481.4,394.0,0,556.7,0,16,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
369caf36ae09bab2f650ee73f4e2f5ca4b51500a,2,1,6,0.0,1,0,3,0,52,0.0,0.0,0,0.0,0,18,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
59dbe08f54be241885399789426c1fbcb6ed0867,5,0,3,423.4,0,1,5,0,26,531.2,463.9,0,494.4,0,18,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1
6e8a48f942f8c2cc1f05482c16d28a31d987c5a0,2,1,1,527.2,1,0,1,0,31,478.7,451.5,0,454.3,0,30,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
dc9f3909aa84b1271eb1dc6dec088b9bfbf75587,3,10,2,539.3,1,1,2,0,31,478.9,470.4,0,394.2,0,37,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
5fad4c8c56dfdf6e7800a3ba5eae6de2bd459b67,7,0,7,495.4,1,2,2,0,32,622.1,428.6,0,509.6,0,17,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
58033f875506d9f62ff23032e495cb75a2daf257,1,0,1,0.0,1,0,2,0,25,0.0,0.0,0,0.0,0,43,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
eb10fc96135fd7cd1d7c876451a062bde07051ae,4,0,2,575.4,0,1,4,0,35,585.4,546.1,0,568.2,0,17,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
ce187976d244a123743fb09b950cf49b12b2b679,4,0,2,497.4,1,0,3,0,32,532.3,532.4,0,415.2,1,17,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
